,Month,Product Category,Sales,Location
991,2023-09-01,Packaged Bread Comm Bakery,430,ameriplex
992,2023-09-01,Salty Snacks,67,ameriplex
993,2023-09-01,Packaged Sweet Snacks,425,ameriplex
994,2023-09-01,Alternative Snacks,403,ameriplex
995,2023-09-01,Fresh Foods - Perish Groc,419,ameriplex
996,2023-09-01,Edible Grocery,201,ameriplex
997,2023-09-01,Non-edible Grocery,121,ameriplex
998,2023-09-01,Health And Beauty Care,181,ameriplex
999,2023-09-01,General Merchandise,198,ameriplex
1000,2023-09-01,Publications,332,ameriplex
1001,2023-09-01,Automotive Products,446,ameriplex
1002,2023-09-01,Store Services Fee Income,303,ameriplex
1003,2023-09-01,Store Services Fee Inc Tax,257,ameriplex
1004,2023-09-01,Ice Bags,187,ameriplex
1005,2023-09-01,Hot Dispensed Beverages,195,ameriplex
1006,2023-09-01,Cold Dispensed Beverages,296,ameriplex
1007,2023-09-01,Frozen Dispensed Beverages,380,ameriplex
1008,2023-09-01,Car Wash Sls,298,ameriplex
1009,2023-09-01,Car Wash Vending Sales,131,ameriplex
1010,2023-09-01,Chilled Bev Fee,144,ameriplex
1011,2023-09-01,Coupons,474,ameriplex
1012,2023-09-01,Cravins To Order,227,ameriplex
1013,2023-09-01,CTO Ing Shelf Stable,339,ameriplex
1014,2023-09-01,Fe Gift Cards Radiant,264,ameriplex
1015,2023-09-01,Floral,426,ameriplex
1016,2023-09-01,Fresh Bakery,314,ameriplex
1017,2023-09-01,Gen Merch Scan Data Sales,366,ameriplex
1018,2023-09-01,JW European Cafe,346,ameriplex
1019,2023-09-01,Lottery Instant Tickets,85,ameriplex
1020,2023-09-01,Lottery ITVM Instant Tickets,235,ameriplex
1021,2023-09-01,Lottery Online Sales,167,ameriplex
1022,2023-09-01,Manual Fuel Radiant,184,ameriplex
1023,2023-09-01,Money Orders Radiant,172,ameriplex
1024,2023-09-01,Money Transfers,81,ameriplex
1025,2023-09-01,No Scan Merch Radiant,168,ameriplex
1026,2023-09-01,Novelty,176,ameriplex
1027,2023-09-01,Phone Card Fee,269,ameriplex
1028,2023-09-01,Supplies-retail,324,ameriplex
1029,2023-10-01,Cigarettes,357,ameriplex
1030,2023-10-01,Other Tobacco,348,ameriplex
1031,2023-10-01,Beer,107,ameriplex
1032,2023-10-01,Wine,166,ameriplex
1033,2023-10-01,Packaged Beverages-nonalcoh,77,ameriplex
1034,2023-10-01,Candy,250,ameriplex
1035,2023-10-01,Fluid Milk Products,216,ameriplex
1036,2023-10-01,Other Dairy Deli,428,ameriplex
1037,2023-10-01,Pkg Sand Other Products,407,ameriplex
1038,2023-10-01,Packaged Ice Cream Novelty,393,ameriplex
1039,2023-10-01,Frozen Foods,383,ameriplex
1040,2023-10-01,Packaged Bread Comm Bakery,456,ameriplex
1041,2023-10-01,Salty Snacks,263,ameriplex
1042,2023-10-01,Packaged Sweet Snacks,470,ameriplex
1043,2023-10-01,Alternative Snacks,335,ameriplex
1044,2023-10-01,Fresh Foods - Perish Groc,330,ameriplex
1045,2023-10-01,Edible Grocery,397,ameriplex
1046,2023-10-01,Non-edible Grocery,175,ameriplex
1047,2023-10-01,Health And Beauty Care,178,ameriplex
1048,2023-10-01,General Merchandise,283,ameriplex
1049,2023-10-01,Publications,85,ameriplex
1050,2023-10-01,Automotive Products,222,ameriplex
1051,2023-10-01,Store Services Fee Income,191,ameriplex
1052,2023-10-01,Store Services Fee Inc Tax,75,ameriplex
1053,2023-10-01,Ice Bags,127,ameriplex
1054,2023-10-01,Hot Dispensed Beverages,368,ameriplex
1055,2023-10-01,Cold Dispensed Beverages,211,ameriplex
1056,2023-10-01,Frozen Dispensed Beverages,360,ameriplex
1057,2023-10-01,Car Wash Sls,449,ameriplex
1058,2023-10-01,Car Wash Vending Sales,273,ameriplex
1059,2023-10-01,Chilled Bev Fee,199,ameriplex
1060,2023-10-01,Coupons,144,ameriplex
1061,2023-10-01,Cravins To Order,370,ameriplex
1062,2023-10-01,CTO Ing Shelf Stable,73,ameriplex
1063,2023-10-01,Fe Gift Cards Radiant,147,ameriplex
1064,2023-10-01,Floral,131,ameriplex
1065,2023-10-01,Fresh Bakery,265,ameriplex
1066,2023-10-01,Gen Merch Scan Data Sales,183,ameriplex
1067,2023-10-01,JW European Cafe,71,ameriplex
1068,2023-10-01,Lottery Instant Tickets,276,ameriplex
1069,2023-10-01,Lottery ITVM Instant Tickets,243,ameriplex
1070,2023-10-01,Lottery Online Sales,193,ameriplex
1071,2023-10-01,Manual Fuel Radiant,490,ameriplex
1072,2023-10-01,Money Orders Radiant,392,ameriplex
1073,2023-10-01,Money Transfers,342,ameriplex
1074,2023-10-01,No Scan Merch Radiant,272,ameriplex
1075,2023-10-01,Novelty,449,ameriplex
1076,2023-10-01,Phone Card Fee,316,ameriplex
1077,2023-10-01,Supplies-retail,238,ameriplex
1078,2023-11-01,Cigarettes,228,ameriplex
1079,2023-11-01,Other Tobacco,302,ameriplex
1080,2023-11-01,Beer,179,ameriplex
1081,2023-11-01,Wine,493,ameriplex
1082,2023-11-01,Packaged Beverages-nonalcoh,184,ameriplex
1083,2023-11-01,Candy,471,ameriplex
1084,2023-11-01,Fluid Milk Products,242,ameriplex
1085,2023-11-01,Other Dairy Deli,332,ameriplex
1086,2023-11-01,Pkg Sand Other Products,165,ameriplex
1087,2023-11-01,Packaged Ice Cream Novelty,298,ameriplex
1088,2023-11-01,Frozen Foods,215,ameriplex
1089,2023-11-01,Packaged Bread Comm Bakery,464,ameriplex
1090,2023-11-01,Salty Snacks,115,ameriplex
1091,2023-11-01,Packaged Sweet Snacks,350,ameriplex
1092,2023-11-01,Alternative Snacks,223,ameriplex
1093,2023-11-01,Fresh Foods - Perish Groc,346,ameriplex
1094,2023-11-01,Edible Grocery,262,ameriplex
1095,2023-11-01,Non-edible Grocery,73,ameriplex
1096,2023-11-01,Health And Beauty Care,354,ameriplex
1097,2023-11-01,General Merchandise,110,ameriplex
1098,2023-11-01,Publications,284,ameriplex
1099,2023-11-01,Automotive Products,296,ameriplex
1100,2023-11-01,Store Services Fee Income,401,ameriplex
1101,2023-11-01,Store Services Fee Inc Tax,296,ameriplex
1102,2023-11-01,Ice Bags,135,ameriplex
1103,2023-11-01,Hot Dispensed Beverages,427,ameriplex
1104,2023-11-01,Cold Dispensed Beverages,74,ameriplex
1105,2023-11-01,Frozen Dispensed Beverages,348,ameriplex
1106,2023-11-01,Car Wash Sls,461,ameriplex
1107,2023-11-01,Car Wash Vending Sales,303,ameriplex
1108,2023-11-01,Chilled Bev Fee,402,ameriplex
1109,2023-11-01,Coupons,328,ameriplex
1110,2023-11-01,Cravins To Order,57,ameriplex
1111,2023-11-01,CTO Ing Shelf Stable,421,ameriplex
1112,2023-11-01,Fe Gift Cards Radiant,236,ameriplex
1113,2023-11-01,Floral,382,ameriplex
1114,2023-11-01,Fresh Bakery,446,ameriplex
1115,2023-11-01,Gen Merch Scan Data Sales,283,ameriplex
1116,2023-11-01,JW European Cafe,316,ameriplex
1117,2023-11-01,Lottery Instant Tickets,144,ameriplex
1118,2023-11-01,Lottery ITVM Instant Tickets,496,ameriplex
1119,2023-11-01,Lottery Online Sales,398,ameriplex
1120,2023-11-01,Manual Fuel Radiant,378,ameriplex
1121,2023-11-01,Money Orders Radiant,222,ameriplex
1122,2023-11-01,Money Transfers,251,ameriplex
1123,2023-11-01,No Scan Merch Radiant,165,ameriplex
1124,2023-11-01,Novelty,218,ameriplex
1125,2023-11-01,Phone Card Fee,293,ameriplex
1126,2023-11-01,Supplies-retail,327,ameriplex
1127,2023-12-01,Cigarettes,196,ameriplex
1128,2023-12-01,Other Tobacco,312,ameriplex
1129,2023-12-01,Beer,471,ameriplex
1130,2023-12-01,Wine,412,ameriplex
1131,2023-12-01,Packaged Beverages-nonalcoh,314,ameriplex
1132,2023-12-01,Candy,129,ameriplex
1133,2023-12-01,Fluid Milk Products,391,ameriplex
1134,2023-12-01,Other Dairy Deli,105,ameriplex
1135,2023-12-01,Pkg Sand Other Products,381,ameriplex
1136,2023-12-01,Packaged Ice Cream Novelty,140,ameriplex
1137,2023-12-01,Frozen Foods,214,ameriplex
1138,2023-12-01,Packaged Bread Comm Bakery,380,ameriplex
1139,2023-12-01,Salty Snacks,423,ameriplex
1140,2023-12-01,Packaged Sweet Snacks,304,ameriplex
1141,2023-12-01,Alternative Snacks,74,ameriplex
1142,2023-12-01,Fresh Foods - Perish Groc,264,ameriplex
1143,2023-12-01,Edible Grocery,80,ameriplex
1144,2023-12-01,Non-edible Grocery,94,ameriplex
1145,2023-12-01,Health And Beauty Care,323,ameriplex
1146,2023-12-01,General Merchandise,476,ameriplex
1147,2023-12-01,Publications,123,ameriplex
1148,2023-12-01,Automotive Products,307,ameriplex
1149,2023-12-01,Store Services Fee Income,268,ameriplex
1150,2023-12-01,Store Services Fee Inc Tax,214,ameriplex
1151,2023-12-01,Ice Bags,311,ameriplex
1152,2023-12-01,Hot Dispensed Beverages,388,ameriplex
1153,2023-12-01,Cold Dispensed Beverages,478,ameriplex
1154,2023-12-01,Frozen Dispensed Beverages,198,ameriplex
1155,2023-12-01,Car Wash Sls,418,ameriplex
1156,2023-12-01,Car Wash Vending Sales,272,ameriplex
1157,2023-12-01,Chilled Bev Fee,92,ameriplex
1158,2023-12-01,Coupons,97,ameriplex
1159,2023-12-01,Cravins To Order,394,ameriplex
1160,2023-12-01,CTO Ing Shelf Stable,322,ameriplex
1161,2023-12-01,Fe Gift Cards Radiant,119,ameriplex
1162,2023-12-01,Floral,150,ameriplex
1163,2023-12-01,Fresh Bakery,355,ameriplex
1164,2023-12-01,Gen Merch Scan Data Sales,368,ameriplex
1165,2023-12-01,JW European Cafe,492,ameriplex
1166,2023-12-01,Lottery Instant Tickets,151,ameriplex
1167,2023-12-01,Lottery ITVM Instant Tickets,385,ameriplex
1168,2023-12-01,Lottery Online Sales,174,ameriplex
1169,2023-12-01,Manual Fuel Radiant,94,ameriplex
1170,2023-12-01,Money Orders Radiant,230,ameriplex
1171,2023-12-01,Money Transfers,89,ameriplex
1172,2023-12-01,No Scan Merch Radiant,217,ameriplex
1173,2023-12-01,Novelty,255,ameriplex
1174,2023-12-01,Phone Card Fee,471,ameriplex
1175,2023-12-01,Supplies-retail,481,ameriplex
1176,2022-01-01,Cigarettes,269,fail_road
1177,2022-01-01,Other Tobacco,129,fail_road
1178,2022-01-01,Beer,209,fail_road
1179,2022-01-01,Wine,369,fail_road
1180,2022-01-01,Packaged Beverages-nonalcoh,256,fail_road
1181,2022-01-01,Candy,395,fail_road
1182,2022-01-01,Fluid Milk Products,388,fail_road
1183,2022-01-01,Other Dairy Deli,244,fail_road
1184,2022-01-01,Pkg Sand Other Products,486,fail_road
1185,2022-01-01,Packaged Ice Cream Novelty,337,fail_road
1186,2022-01-01,Frozen Foods,196,fail_road
1187,2022-01-01,Packaged Bread Comm Bakery,220,fail_road
1188,2022-01-01,Salty Snacks,137,fail_road
1189,2022-01-01,Packaged Sweet Snacks,270,fail_road
1190,2022-01-01,Alternative Snacks,465,fail_road
1191,2022-01-01,Fresh Foods - Perish Groc,54,fail_road
1192,2022-01-01,Edible Grocery,249,fail_road
1193,2022-01-01,Non-edible Grocery,155,fail_road
1194,2022-01-01,Health And Beauty Care,380,fail_road
1195,2022-01-01,General Merchandise,475,fail_road
1196,2022-01-01,Publications,88,fail_road
1197,2022-01-01,Automotive Products,177,fail_road
1198,2022-01-01,Store Services Fee Income,446,fail_road
1199,2022-01-01,Store Services Fee Inc Tax,416,fail_road
1200,2022-01-01,Ice Bags,90,fail_road
1201,2022-01-01,Hot Dispensed Beverages,306,fail_road
1202,2022-01-01,Cold Dispensed Beverages,284,fail_road
1203,2022-01-01,Frozen Dispensed Beverages,202,fail_road
1204,2022-01-01,Car Wash Sls,196,fail_road
1205,2022-01-01,Car Wash Vending Sales,81,fail_road
1206,2022-01-01,Chilled Bev Fee,60,fail_road
1207,2022-01-01,Coupons,144,fail_road
1208,2022-01-01,Cravins To Order,482,fail_road
1209,2022-01-01,CTO Ing Shelf Stable,340,fail_road
1210,2022-01-01,Fe Gift Cards Radiant,159,fail_road
1211,2022-01-01,Floral,269,fail_road
1212,2022-01-01,Fresh Bakery,282,fail_road
1213,2022-01-01,Gen Merch Scan Data Sales,354,fail_road
1214,2022-01-01,JW European Cafe,451,fail_road
1215,2022-01-01,Lottery Instant Tickets,266,fail_road
1216,2022-01-01,Lottery ITVM Instant Tickets,469,fail_road
1217,2022-01-01,Lottery Online Sales,112,fail_road
1218,2022-01-01,Manual Fuel Radiant,201,fail_road
1219,2022-01-01,Money Orders Radiant,81,fail_road
1220,2022-01-01,Money Transfers,141,fail_road
1221,2022-01-01,No Scan Merch Radiant,491,fail_road
1222,2022-01-01,Novelty,70,fail_road
1223,2022-01-01,Phone Card Fee,152,fail_road
1224,2022-01-01,Supplies-retail,182,fail_road
1225,2022-02-01,Cigarettes,151,fail_road
1226,2022-02-01,Other Tobacco,165,fail_road
1227,2022-02-01,Beer,146,fail_road
1228,2022-02-01,Wine,132,fail_road
1229,2022-02-01,Packaged Beverages-nonalcoh,314,fail_road
1230,2022-02-01,Candy,199,fail_road
1231,2022-02-01,Fluid Milk Products,156,fail_road
1232,2022-02-01,Other Dairy Deli,440,fail_road
1233,2022-02-01,Pkg Sand Other Products,132,fail_road
1234,2022-02-01,Packaged Ice Cream Novelty,123,fail_road
1235,2022-02-01,Frozen Foods,483,fail_road
1236,2022-02-01,Packaged Bread Comm Bakery,125,fail_road
1237,2022-02-01,Salty Snacks,110,fail_road
1238,2022-02-01,Packaged Sweet Snacks,302,fail_road
1239,2022-02-01,Alternative Snacks,487,fail_road
1240,2022-02-01,Fresh Foods - Perish Groc,413,fail_road
1241,2022-02-01,Edible Grocery,51,fail_road
1242,2022-02-01,Non-edible Grocery,336,fail_road
1243,2022-02-01,Health And Beauty Care,66,fail_road
1244,2022-02-01,General Merchandise,191,fail_road
1245,2022-02-01,Publications,220,fail_road
1246,2022-02-01,Automotive Products,313,fail_road
1247,2022-02-01,Store Services Fee Income,107,fail_road
1248,2022-02-01,Store Services Fee Inc Tax,294,fail_road
1249,2022-02-01,Ice Bags,306,fail_road
1250,2022-02-01,Hot Dispensed Beverages,183,fail_road
1251,2022-02-01,Cold Dispensed Beverages,405,fail_road
1252,2022-02-01,Frozen Dispensed Beverages,66,fail_road
1253,2022-02-01,Car Wash Sls,482,fail_road
1254,2022-02-01,Car Wash Vending Sales,284,fail_road
1255,2022-02-01,Chilled Bev Fee,129,fail_road
1256,2022-02-01,Coupons,308,fail_road
1257,2022-02-01,Cravins To Order,389,fail_road
1258,2022-02-01,CTO Ing Shelf Stable,477,fail_road
1259,2022-02-01,Fe Gift Cards Radiant,270,fail_road
1260,2022-02-01,Floral,395,fail_road
1261,2022-02-01,Fresh Bakery,298,fail_road
1262,2022-02-01,Gen Merch Scan Data Sales,272,fail_road
1263,2022-02-01,JW European Cafe,64,fail_road
1264,2022-02-01,Lottery Instant Tickets,495,fail_road
1265,2022-02-01,Lottery ITVM Instant Tickets,76,fail_road
1266,2022-02-01,Lottery Online Sales,146,fail_road
1267,2022-02-01,Manual Fuel Radiant,370,fail_road
1268,2022-02-01,Money Orders Radiant,105,fail_road
1269,2022-02-01,Money Transfers,186,fail_road
1270,2022-02-01,No Scan Merch Radiant,221,fail_road
1271,2022-02-01,Novelty,156,fail_road
1272,2022-02-01,Phone Card Fee,493,fail_road
1273,2022-02-01,Supplies-retail,361,fail_road
1274,2022-03-01,Cigarettes,62,fail_road
1275,2022-03-01,Other Tobacco,273,fail_road
1276,2022-03-01,Beer,59,fail_road
1277,2022-03-01,Wine,418,fail_road
1278,2022-03-01,Packaged Beverages-nonalcoh,445,fail_road
1279,2022-03-01,Candy,56,fail_road
1280,2022-03-01,Fluid Milk Products,469,fail_road
1281,2022-03-01,Other Dairy Deli,147,fail_road
1282,2022-03-01,Pkg Sand Other Products,179,fail_road
1283,2022-03-01,Packaged Ice Cream Novelty,237,fail_road
1284,2022-03-01,Frozen Foods,462,fail_road
1285,2022-03-01,Packaged Bread Comm Bakery,124,fail_road
1286,2022-03-01,Salty Snacks,185,fail_road
1287,2022-03-01,Packaged Sweet Snacks,382,fail_road
1288,2022-03-01,Alternative Snacks,189,fail_road
1289,2022-03-01,Fresh Foods - Perish Groc,92,fail_road
1290,2022-03-01,Edible Grocery,64,fail_road
1291,2022-03-01,Non-edible Grocery,82,fail_road
1292,2022-03-01,Health And Beauty Care,287,fail_road
1293,2022-03-01,General Merchandise,408,fail_road
1294,2022-03-01,Publications,252,fail_road
1295,2022-03-01,Automotive Products,125,fail_road
1296,2022-03-01,Store Services Fee Income,183,fail_road
1297,2022-03-01,Store Services Fee Inc Tax,192,fail_road
1298,2022-03-01,Ice Bags,272,fail_road
1299,2022-03-01,Hot Dispensed Beverages,322,fail_road
1300,2022-03-01,Cold Dispensed Beverages,416,fail_road
1301,2022-03-01,Frozen Dispensed Beverages,338,fail_road
1302,2022-03-01,Car Wash Sls,72,fail_road
1303,2022-03-01,Car Wash Vending Sales,88,fail_road
1304,2022-03-01,Chilled Bev Fee,243,fail_road
1305,2022-03-01,Coupons,241,fail_road
1306,2022-03-01,Cravins To Order,346,fail_road
1307,2022-03-01,CTO Ing Shelf Stable,305,fail_road
1308,2022-03-01,Fe Gift Cards Radiant,317,fail_road
1309,2022-03-01,Floral,396,fail_road
1310,2022-03-01,Fresh Bakery,479,fail_road
1311,2022-03-01,Gen Merch Scan Data Sales,210,fail_road
1312,2022-03-01,JW European Cafe,145,fail_road
1313,2022-03-01,Lottery Instant Tickets,206,fail_road
1314,2022-03-01,Lottery ITVM Instant Tickets,273,fail_road
1315,2022-03-01,Lottery Online Sales,359,fail_road
1316,2022-03-01,Manual Fuel Radiant,131,fail_road
1317,2022-03-01,Money Orders Radiant,104,fail_road
1318,2022-03-01,Money Transfers,267,fail_road
1319,2022-03-01,No Scan Merch Radiant,162,fail_road
1320,2022-03-01,Novelty,293,fail_road
1321,2022-03-01,Phone Card Fee,473,fail_road
1322,2022-03-01,Supplies-retail,100,fail_road
1323,2022-04-01,Cigarettes,372,fail_road
1324,2022-04-01,Other Tobacco,331,fail_road
1325,2022-04-01,Beer,499,fail_road
1326,2022-04-01,Wine,259,fail_road
1327,2022-04-01,Packaged Beverages-nonalcoh,231,fail_road
1328,2022-04-01,Candy,142,fail_road
1329,2022-04-01,Fluid Milk Products,99,fail_road
1330,2022-04-01,Other Dairy Deli,330,fail_road
1331,2022-04-01,Pkg Sand Other Products,189,fail_road
1332,2022-04-01,Packaged Ice Cream Novelty,256,fail_road
1333,2022-04-01,Frozen Foods,336,fail_road
1334,2022-04-01,Packaged Bread Comm Bakery,444,fail_road
1335,2022-04-01,Salty Snacks,396,fail_road
1336,2022-04-01,Packaged Sweet Snacks,92,fail_road
1337,2022-04-01,Alternative Snacks,123,fail_road
1338,2022-04-01,Fresh Foods - Perish Groc,212,fail_road
1339,2022-04-01,Edible Grocery,472,fail_road
1340,2022-04-01,Non-edible Grocery,407,fail_road
1341,2022-04-01,Health And Beauty Care,390,fail_road
1342,2022-04-01,General Merchandise,454,fail_road
1343,2022-04-01,Publications,193,fail_road
1344,2022-04-01,Automotive Products,464,fail_road
1345,2022-04-01,Store Services Fee Income,333,fail_road
1346,2022-04-01,Store Services Fee Inc Tax,359,fail_road
1347,2022-04-01,Ice Bags,290,fail_road
1348,2022-04-01,Hot Dispensed Beverages,209,fail_road
1349,2022-04-01,Cold Dispensed Beverages,322,fail_road
1350,2022-04-01,Frozen Dispensed Beverages,67,fail_road
1351,2022-04-01,Car Wash Sls,451,fail_road
1352,2022-04-01,Car Wash Vending Sales,348,fail_road
1353,2022-04-01,Chilled Bev Fee,228,fail_road
1354,2022-04-01,Coupons,240,fail_road
1355,2022-04-01,Cravins To Order,190,fail_road
1356,2022-04-01,CTO Ing Shelf Stable,55,fail_road
1357,2022-04-01,Fe Gift Cards Radiant,94,fail_road
1358,2022-04-01,Floral,166,fail_road
1359,2022-04-01,Fresh Bakery,206,fail_road
1360,2022-04-01,Gen Merch Scan Data Sales,421,fail_road
1361,2022-04-01,JW European Cafe,431,fail_road
1362,2022-04-01,Lottery Instant Tickets,196,fail_road
1363,2022-04-01,Lottery ITVM Instant Tickets,357,fail_road
1364,2022-04-01,Lottery Online Sales,277,fail_road
1365,2022-04-01,Manual Fuel Radiant,437,fail_road
1366,2022-04-01,Money Orders Radiant,130,fail_road
1367,2022-04-01,Money Transfers,417,fail_road
1368,2022-04-01,No Scan Merch Radiant,218,fail_road
1369,2022-04-01,Novelty,395,fail_road
1370,2022-04-01,Phone Card Fee,171,fail_road
1371,2022-04-01,Supplies-retail,70,fail_road
1372,2022-05-01,Cigarettes,143,fail_road
1373,2022-05-01,Other Tobacco,57,fail_road
1374,2022-05-01,Beer,192,fail_road
1375,2022-05-01,Wine,233,fail_road
1376,2022-05-01,Packaged Beverages-nonalcoh,94,fail_road
1377,2022-05-01,Candy,397,fail_road
1378,2022-05-01,Fluid Milk Products,190,fail_road
1379,2022-05-01,Other Dairy Deli,244,fail_road
1380,2022-05-01,Pkg Sand Other Products,283,fail_road
1381,2022-05-01,Packaged Ice Cream Novelty,259,fail_road
1382,2022-05-01,Frozen Foods,164,fail_road
1383,2022-05-01,Packaged Bread Comm Bakery,249,fail_road
1384,2022-05-01,Salty Snacks,238,fail_road
1385,2022-05-01,Packaged Sweet Snacks,168,fail_road
1386,2022-05-01,Alternative Snacks,259,fail_road
1387,2022-05-01,Fresh Foods - Perish Groc,225,fail_road
1388,2022-05-01,Edible Grocery,125,fail_road
1389,2022-05-01,Non-edible Grocery,76,fail_road
1390,2022-05-01,Health And Beauty Care,351,fail_road
1391,2022-05-01,General Merchandise,468,fail_road
1392,2022-05-01,Publications,457,fail_road
1393,2022-05-01,Automotive Products,106,fail_road
1394,2022-05-01,Store Services Fee Income,268,fail_road
1395,2022-05-01,Store Services Fee Inc Tax,262,fail_road
1396,2022-05-01,Ice Bags,316,fail_road
1397,2022-05-01,Hot Dispensed Beverages,182,fail_road
1398,2022-05-01,Cold Dispensed Beverages,249,fail_road
1399,2022-05-01,Frozen Dispensed Beverages,205,fail_road
1400,2022-05-01,Car Wash Sls,196,fail_road
1401,2022-05-01,Car Wash Vending Sales,348,fail_road
1402,2022-05-01,Chilled Bev Fee,103,fail_road
1403,2022-05-01,Coupons,440,fail_road
1404,2022-05-01,Cravins To Order,159,fail_road
1405,2022-05-01,CTO Ing Shelf Stable,78,fail_road
1406,2022-05-01,Fe Gift Cards Radiant,380,fail_road
1407,2022-05-01,Floral,470,fail_road
1408,2022-05-01,Fresh Bakery,220,fail_road
1409,2022-05-01,Gen Merch Scan Data Sales,280,fail_road
1410,2022-05-01,JW European Cafe,241,fail_road
1411,2022-05-01,Lottery Instant Tickets,301,fail_road
1412,2022-05-01,Lottery ITVM Instant Tickets,372,fail_road
1413,2022-05-01,Lottery Online Sales,451,fail_road
1414,2022-05-01,Manual Fuel Radiant,85,fail_road
1415,2022-05-01,Money Orders Radiant,154,fail_road
1416,2022-05-01,Money Transfers,122,fail_road
1417,2022-05-01,No Scan Merch Radiant,301,fail_road
1418,2022-05-01,Novelty,164,fail_road
1419,2022-05-01,Phone Card Fee,154,fail_road
1420,2022-05-01,Supplies-retail,399,fail_road
1421,2022-06-01,Cigarettes,472,fail_road
1422,2022-06-01,Other Tobacco,205,fail_road
1423,2022-06-01,Beer,351,fail_road
1424,2022-06-01,Wine,319,fail_road
1425,2022-06-01,Packaged Beverages-nonalcoh,259,fail_road
1426,2022-06-01,Candy,242,fail_road
1427,2022-06-01,Fluid Milk Products,471,fail_road
1428,2022-06-01,Other Dairy Deli,131,fail_road
1429,2022-06-01,Pkg Sand Other Products,159,fail_road
1430,2022-06-01,Packaged Ice Cream Novelty,167,fail_road
1431,2022-06-01,Frozen Foods,278,fail_road
1432,2022-06-01,Packaged Bread Comm Bakery,87,fail_road
1433,2022-06-01,Salty Snacks,376,fail_road
1434,2022-06-01,Packaged Sweet Snacks,277,fail_road
1435,2022-06-01,Alternative Snacks,185,fail_road
1436,2022-06-01,Fresh Foods - Perish Groc,105,fail_road
1437,2022-06-01,Edible Grocery,182,fail_road
1438,2022-06-01,Non-edible Grocery,105,fail_road
1439,2022-06-01,Health And Beauty Care,205,fail_road
1440,2022-06-01,General Merchandise,178,fail_road
1441,2022-06-01,Publications,56,fail_road
1442,2022-06-01,Automotive Products,268,fail_road
1443,2022-06-01,Store Services Fee Income,354,fail_road
1444,2022-06-01,Store Services Fee Inc Tax,62,fail_road
1445,2022-06-01,Ice Bags,294,fail_road
1446,2022-06-01,Hot Dispensed Beverages,122,fail_road
1447,2022-06-01,Cold Dispensed Beverages,198,fail_road
1448,2022-06-01,Frozen Dispensed Beverages,458,fail_road
1449,2022-06-01,Car Wash Sls,379,fail_road
1450,2022-06-01,Car Wash Vending Sales,332,fail_road
1451,2022-06-01,Chilled Bev Fee,304,fail_road
1452,2022-06-01,Coupons,63,fail_road
1453,2022-06-01,Cravins To Order,317,fail_road
1454,2022-06-01,CTO Ing Shelf Stable,125,fail_road
1455,2022-06-01,Fe Gift Cards Radiant,339,fail_road
1456,2022-06-01,Floral,286,fail_road
1457,2022-06-01,Fresh Bakery,398,fail_road
1458,2022-06-01,Gen Merch Scan Data Sales,271,fail_road
1459,2022-06-01,JW European Cafe,385,fail_road
1460,2022-06-01,Lottery Instant Tickets,481,fail_road
1461,2022-06-01,Lottery ITVM Instant Tickets,195,fail_road
1462,2022-06-01,Lottery Online Sales,163,fail_road
1463,2022-06-01,Manual Fuel Radiant,332,fail_road
1464,2022-06-01,Money Orders Radiant,356,fail_road
1465,2022-06-01,Money Transfers,478,fail_road
1466,2022-06-01,No Scan Merch Radiant,377,fail_road
1467,2022-06-01,Novelty,364,fail_road
1468,2022-06-01,Phone Card Fee,191,fail_road
1469,2022-06-01,Supplies-retail,307,fail_road
1470,2022-07-01,Cigarettes,392,fail_road
1471,2022-07-01,Other Tobacco,427,fail_road
1472,2022-07-01,Beer,161,fail_road
1473,2022-07-01,Wine,399,fail_road
1474,2022-07-01,Packaged Beverages-nonalcoh,105,fail_road
1475,2022-07-01,Candy,291,fail_road
1476,2022-07-01,Fluid Milk Products,257,fail_road
1477,2022-07-01,Other Dairy Deli,353,fail_road
1478,2022-07-01,Pkg Sand Other Products,471,fail_road
1479,2022-07-01,Packaged Ice Cream Novelty,485,fail_road
1480,2022-07-01,Frozen Foods,204,fail_road
1481,2022-07-01,Packaged Bread Comm Bakery,75,fail_road
1482,2022-07-01,Salty Snacks,401,fail_road
1483,2022-07-01,Packaged Sweet Snacks,390,fail_road
1484,2022-07-01,Alternative Snacks,95,fail_road
1485,2022-07-01,Fresh Foods - Perish Groc,145,fail_road
1486,2022-07-01,Edible Grocery,302,fail_road
1487,2022-07-01,Non-edible Grocery,62,fail_road
1488,2022-07-01,Health And Beauty Care,275,fail_road
1489,2022-07-01,General Merchandise,268,fail_road
1490,2022-07-01,Publications,430,fail_road
1491,2022-07-01,Automotive Products,469,fail_road
1492,2022-07-01,Store Services Fee Income,223,fail_road
1493,2022-07-01,Store Services Fee Inc Tax,157,fail_road
1494,2022-07-01,Ice Bags,173,fail_road
1495,2022-07-01,Hot Dispensed Beverages,262,fail_road
1496,2022-07-01,Cold Dispensed Beverages,378,fail_road
1497,2022-07-01,Frozen Dispensed Beverages,241,fail_road
1498,2022-07-01,Car Wash Sls,158,fail_road
1499,2022-07-01,Car Wash Vending Sales,296,fail_road
1500,2022-07-01,Chilled Bev Fee,267,fail_road
1501,2022-07-01,Coupons,437,fail_road
1502,2022-07-01,Cravins To Order,417,fail_road
1503,2022-07-01,CTO Ing Shelf Stable,274,fail_road
