,Month,Product Category,Sales,Location
584,2022-12-01,No Scan Merch Radiant,215,winona
585,2022-12-01,Novelty,237,winona
586,2022-12-01,Phone Card Fee,205,winona
587,2022-12-01,Supplies-retail,482,winona
588,2023-01-01,Cigarettes,317,winona
589,2023-01-01,Other Tobacco,137,winona
590,2023-01-01,Beer,412,winona
591,2023-01-01,Wine,231,winona
592,2023-01-01,Packaged Beverages-nonalcoh,318,winona
593,2023-01-01,Candy,250,winona
594,2023-01-01,Fluid Milk Products,372,winona
595,2023-01-01,Other Dairy Deli,332,winona
596,2023-01-01,Pkg Sand Other Products,460,winona
597,2023-01-01,Packaged Ice Cream Novelty,109,winona
598,2023-01-01,Frozen Foods,439,winona
599,2023-01-01,Packaged Bread Comm Bakery,162,winona
600,2023-01-01,Salty Snacks,473,winona
601,2023-01-01,Packaged Sweet Snacks,434,winona
602,2023-01-01,Alternative Snacks,419,winona
603,2023-01-01,Fresh Foods - Perish Groc,443,winona
604,2023-01-01,Edible Grocery,148,winona
605,2023-01-01,Non-edible Grocery,293,winona
606,2023-01-01,Health And Beauty Care,328,winona
607,2023-01-01,General Merchandise,166,winona
608,2023-01-01,Publications,362,winona
609,2023-01-01,Automotive Products,471,winona
610,2023-01-01,Store Services Fee Income,353,winona
611,2023-01-01,Store Services Fee Inc Tax,275,winona
612,2023-01-01,Ice Bags,326,winona
613,2023-01-01,Hot Dispensed Beverages,355,winona
614,2023-01-01,Cold Dispensed Beverages,384,winona
615,2023-01-01,Frozen Dispensed Beverages,464,winona
616,2023-01-01,Car Wash Sls,451,winona
617,2023-01-01,Car Wash Vending Sales,262,winona
618,2023-01-01,Chilled Bev Fee,413,winona
619,2023-01-01,Coupons,477,winona
620,2023-01-01,Cravins To Order,180,winona
621,2023-01-01,CTO Ing Shelf Stable,412,winona
622,2023-01-01,Fe Gift Cards Radiant,143,winona
623,2023-01-01,Floral,322,winona
624,2023-01-01,Fresh Bakery,462,winona
625,2023-01-01,Gen Merch Scan Data Sales,159,winona
626,2023-01-01,JW European Cafe,107,winona
627,2023-01-01,Lottery Instant Tickets,144,winona
628,2023-01-01,Lottery ITVM Instant Tickets,210,winona
629,2023-01-01,Lottery Online Sales,430,winona
630,2023-01-01,Manual Fuel Radiant,225,winona
631,2023-01-01,Money Orders Radiant,105,winona
632,2023-01-01,Money Transfers,272,winona
633,2023-01-01,No Scan Merch Radiant,128,winona
634,2023-01-01,Novelty,483,winona
635,2023-01-01,Phone Card Fee,288,winona
636,2023-01-01,Supplies-retail,148,winona
637,2023-02-01,Cigarettes,257,winona
638,2023-02-01,Other Tobacco,498,winona
639,2023-02-01,Beer,294,winona
640,2023-02-01,Wine,485,winona
641,2023-02-01,Packaged Beverages-nonalcoh,461,winona
642,2023-02-01,Candy,488,winona
643,2023-02-01,Fluid Milk Products,66,winona
644,2023-02-01,Other Dairy Deli,145,winona
645,2023-02-01,Pkg Sand Other Products,68,winona
646,2023-02-01,Packaged Ice Cream Novelty,57,winona
647,2023-02-01,Frozen Foods,315,winona
648,2023-02-01,Packaged Bread Comm Bakery,118,winona
649,2023-02-01,Salty Snacks,441,winona
650,2023-02-01,Packaged Sweet Snacks,315,winona
651,2023-02-01,Alternative Snacks,203,winona
652,2023-02-01,Fresh Foods - Perish Groc,423,winona
653,2023-02-01,Edible Grocery,431,winona
654,2023-02-01,Non-edible Grocery,382,winona
655,2023-02-01,Health And Beauty Care,420,winona
656,2023-02-01,General Merchandise,104,winona
657,2023-02-01,Publications,243,winona
658,2023-02-01,Automotive Products,432,winona
659,2023-02-01,Store Services Fee Income,419,winona
660,2023-02-01,Store Services Fee Inc Tax,273,winona
661,2023-02-01,Ice Bags,250,winona
662,2023-02-01,Hot Dispensed Beverages,257,winona
663,2023-02-01,Cold Dispensed Beverages,219,winona
664,2023-02-01,Frozen Dispensed Beverages,90,winona
665,2023-02-01,Car Wash Sls,440,winona
666,2023-02-01,Car Wash Vending Sales,350,winona
667,2023-02-01,Chilled Bev Fee,116,winona
668,2023-02-01,Coupons,492,winona
669,2023-02-01,Cravins To Order,334,winona
670,2023-02-01,CTO Ing Shelf Stable,359,winona
671,2023-02-01,Fe Gift Cards Radiant,76,winona
672,2023-02-01,Floral,437,winona
673,2023-02-01,Fresh Bakery,428,winona
674,2023-02-01,Gen Merch Scan Data Sales,498,winona
675,2023-02-01,JW European Cafe,345,winona
676,2023-02-01,Lottery Instant Tickets,101,winona
677,2023-02-01,Lottery ITVM Instant Tickets,320,winona
678,2023-02-01,Lottery Online Sales,499,winona
679,2023-02-01,Manual Fuel Radiant,423,winona
680,2023-02-01,Money Orders Radiant,298,winona
681,2023-02-01,Money Transfers,130,winona
682,2023-02-01,No Scan Merch Radiant,199,winona
683,2023-02-01,Novelty,194,winona
684,2023-02-01,Phone Card Fee,358,winona
685,2023-02-01,Supplies-retail,156,winona
686,2023-03-01,Cigarettes,234,winona
687,2023-03-01,Other Tobacco,255,winona
688,2023-03-01,Beer,245,winona
689,2023-03-01,Wine,459,winona
690,2023-03-01,Packaged Beverages-nonalcoh,268,winona
691,2023-03-01,Candy,125,winona
692,2023-03-01,Fluid Milk Products,325,winona
693,2023-03-01,Other Dairy Deli,207,winona
694,2023-03-01,Pkg Sand Other Products,137,winona
695,2023-03-01,Packaged Ice Cream Novelty,391,winona
696,2023-03-01,Frozen Foods,273,winona
697,2023-03-01,Packaged Bread Comm Bakery,462,winona
698,2023-03-01,Salty Snacks,488,winona
699,2023-03-01,Packaged Sweet Snacks,232,winona
700,2023-03-01,Alternative Snacks,330,winona
701,2023-03-01,Fresh Foods - Perish Groc,65,winona
702,2023-03-01,Edible Grocery,415,winona
703,2023-03-01,Non-edible Grocery,462,winona
704,2023-03-01,Health And Beauty Care,76,winona
705,2023-03-01,General Merchandise,212,winona
706,2023-03-01,Publications,314,winona
707,2023-03-01,Automotive Products,292,winona
708,2023-03-01,Store Services Fee Income,124,winona
709,2023-03-01,Store Services Fee Inc Tax,460,winona
710,2023-03-01,Ice Bags,421,winona
711,2023-03-01,Hot Dispensed Beverages,287,winona
712,2023-03-01,Cold Dispensed Beverages,231,winona
713,2023-03-01,Frozen Dispensed Beverages,383,winona
714,2023-03-01,Car Wash Sls,479,winona
715,2023-03-01,Car Wash Vending Sales,448,winona
716,2023-03-01,Chilled Bev Fee,317,winona
717,2023-03-01,Coupons,223,winona
718,2023-03-01,Cravins To Order,231,winona
719,2023-03-01,CTO Ing Shelf Stable,402,winona
720,2023-03-01,Fe Gift Cards Radiant,324,winona
721,2023-03-01,Floral,194,winona
722,2023-03-01,Fresh Bakery,202,winona
723,2023-03-01,Gen Merch Scan Data Sales,243,winona
724,2023-03-01,JW European Cafe,293,winona
725,2023-03-01,Lottery Instant Tickets,487,winona
726,2023-03-01,Lottery ITVM Instant Tickets,298,winona
727,2023-03-01,Lottery Online Sales,243,winona
728,2023-03-01,Manual Fuel Radiant,254,winona
729,2023-03-01,Money Orders Radiant,273,winona
730,2023-03-01,Money Transfers,63,winona
731,2023-03-01,No Scan Merch Radiant,371,winona
732,2023-03-01,Novelty,170,winona
733,2023-03-01,Phone Card Fee,445,winona
734,2023-03-01,Supplies-retail,236,winona
735,2023-04-01,Cigarettes,309,winona
736,2023-04-01,Other Tobacco,328,winona
737,2023-04-01,Beer,59,winona
738,2023-04-01,Wine,261,winona
739,2023-04-01,Packaged Beverages-nonalcoh,458,winona
740,2023-04-01,Candy,344,winona
741,2023-04-01,Fluid Milk Products,315,winona
742,2023-04-01,Other Dairy Deli,278,winona
743,2023-04-01,Pkg Sand Other Products,286,winona
744,2023-04-01,Packaged Ice Cream Novelty,338,winona
745,2023-04-01,Frozen Foods,454,winona
746,2023-04-01,Packaged Bread Comm Bakery,407,winona
747,2023-04-01,Salty Snacks,186,winona
748,2023-04-01,Packaged Sweet Snacks,166,winona
749,2023-04-01,Alternative Snacks,53,winona
750,2023-04-01,Fresh Foods - Perish Groc,123,winona
751,2023-04-01,Edible Grocery,286,winona
752,2023-04-01,Non-edible Grocery,230,winona
753,2023-04-01,Health And Beauty Care,178,winona
754,2023-04-01,General Merchandise,286,winona
755,2023-04-01,Publications,158,winona
756,2023-04-01,Automotive Products,66,winona
757,2023-04-01,Store Services Fee Income,378,winona
758,2023-04-01,Store Services Fee Inc Tax,128,winona
759,2023-04-01,Ice Bags,452,winona
760,2023-04-01,Hot Dispensed Beverages,338,winona
761,2023-04-01,Cold Dispensed Beverages,198,winona
762,2023-04-01,Frozen Dispensed Beverages,123,winona
763,2023-04-01,Car Wash Sls,234,winona
764,2023-04-01,Car Wash Vending Sales,333,winona
765,2023-04-01,Chilled Bev Fee,272,winona
766,2023-04-01,Coupons,439,winona
767,2023-04-01,Cravins To Order,440,winona
768,2023-04-01,CTO Ing Shelf Stable,473,winona
769,2023-04-01,Fe Gift Cards Radiant,214,winona
770,2023-04-01,Floral,82,winona
771,2023-04-01,Fresh Bakery,133,winona
772,2023-04-01,Gen Merch Scan Data Sales,78,winona
773,2023-04-01,JW European Cafe,240,winona
774,2023-04-01,Lottery Instant Tickets,91,winona
775,2023-04-01,Lottery ITVM Instant Tickets,128,winona
776,2023-04-01,Lottery Online Sales,131,winona
777,2023-04-01,Manual Fuel Radiant,487,winona
778,2023-04-01,Money Orders Radiant,219,winona
779,2023-04-01,Money Transfers,289,winona
780,2023-04-01,No Scan Merch Radiant,228,winona
781,2023-04-01,Novelty,196,winona
782,2023-04-01,Phone Card Fee,401,winona
783,2023-04-01,Supplies-retail,309,winona
784,2023-05-01,Cigarettes,341,winona
785,2023-05-01,Other Tobacco,191,winona
786,2023-05-01,Beer,307,winona
787,2023-05-01,Wine,494,winona
788,2023-05-01,Packaged Beverages-nonalcoh,267,winona
789,2023-05-01,Candy,114,winona
790,2023-05-01,Fluid Milk Products,457,winona
791,2023-05-01,Other Dairy Deli,92,winona
792,2023-05-01,Pkg Sand Other Products,218,winona
793,2023-05-01,Packaged Ice Cream Novelty,282,winona
794,2023-05-01,Frozen Foods,179,winona
795,2023-05-01,Packaged Bread Comm Bakery,257,winona
796,2023-05-01,Salty Snacks,338,winona
797,2023-05-01,Packaged Sweet Snacks,170,winona
798,2023-05-01,Alternative Snacks,146,winona
799,2023-05-01,Fresh Foods - Perish Groc,390,winona
800,2023-05-01,Edible Grocery,495,winona
801,2023-05-01,Non-edible Grocery,466,winona
802,2023-05-01,Health And Beauty Care,498,winona
803,2023-05-01,General Merchandise,242,winona
804,2023-05-01,Publications,373,winona
805,2023-05-01,Automotive Products,252,winona
806,2023-05-01,Store Services Fee Income,74,winona
807,2023-05-01,Store Services Fee Inc Tax,346,winona
808,2023-05-01,Ice Bags,489,winona
809,2023-05-01,Hot Dispensed Beverages,317,winona
810,2023-05-01,Cold Dispensed Beverages,261,winona
811,2023-05-01,Frozen Dispensed Beverages,418,winona
812,2023-05-01,Car Wash Sls,287,winona
813,2023-05-01,Car Wash Vending Sales,226,winona
814,2023-05-01,Chilled Bev Fee,159,winona
815,2023-05-01,Coupons,300,winona
816,2023-05-01,Cravins To Order,241,winona
817,2023-05-01,CTO Ing Shelf Stable,223,winona
818,2023-05-01,Fe Gift Cards Radiant,369,winona
819,2023-05-01,Floral,194,winona
820,2023-05-01,Fresh Bakery,450,winona
821,2023-05-01,Gen Merch Scan Data Sales,374,winona
822,2023-05-01,JW European Cafe,417,winona
823,2023-05-01,Lottery Instant Tickets,490,winona
824,2023-05-01,Lottery ITVM Instant Tickets,227,winona
825,2023-05-01,Lottery Online Sales,246,winona
826,2023-05-01,Manual Fuel Radiant,171,winona
827,2023-05-01,Money Orders Radiant,59,winona
828,2023-05-01,Money Transfers,300,winona
829,2023-05-01,No Scan Merch Radiant,411,winona
830,2023-05-01,Novelty,303,winona
831,2023-05-01,Phone Card Fee,467,winona
832,2023-05-01,Supplies-retail,186,winona
833,2023-06-01,Cigarettes,492,winona
834,2023-06-01,Other Tobacco,51,winona
835,2023-06-01,Beer,243,winona
836,2023-06-01,Wine,487,winona
837,2023-06-01,Packaged Beverages-nonalcoh,79,winona
838,2023-06-01,Candy,96,winona
839,2023-06-01,Fluid Milk Products,201,winona
840,2023-06-01,Other Dairy Deli,149,winona
841,2023-06-01,Pkg Sand Other Products,453,winona
842,2023-06-01,Packaged Ice Cream Novelty,380,winona
843,2023-06-01,Frozen Foods,328,winona
844,2023-06-01,Packaged Bread Comm Bakery,444,winona
845,2023-06-01,Salty Snacks,306,winona
846,2023-06-01,Packaged Sweet Snacks,115,winona
847,2023-06-01,Alternative Snacks,442,winona
848,2023-06-01,Fresh Foods - Perish Groc,284,winona
849,2023-06-01,Edible Grocery,159,winona
850,2023-06-01,Non-edible Grocery,382,winona
851,2023-06-01,Health And Beauty Care,120,winona
852,2023-06-01,General Merchandise,170,winona
853,2023-06-01,Publications,283,winona
854,2023-06-01,Automotive Products,287,winona
855,2023-06-01,Store Services Fee Income,327,winona
856,2023-06-01,Store Services Fee Inc Tax,118,winona
857,2023-06-01,Ice Bags,329,winona
858,2023-06-01,Hot Dispensed Beverages,171,winona
859,2023-06-01,Cold Dispensed Beverages,464,winona
860,2023-06-01,Frozen Dispensed Beverages,87,winona
861,2023-06-01,Car Wash Sls,394,winona
862,2023-06-01,Car Wash Vending Sales,373,winona
863,2023-06-01,Chilled Bev Fee,343,winona
864,2023-06-01,Coupons,190,winona
865,2023-06-01,Cravins To Order,348,winona
866,2023-06-01,CTO Ing Shelf Stable,305,winona
867,2023-06-01,Fe Gift Cards Radiant,88,winona
868,2023-06-01,Floral,157,winona
869,2023-06-01,Fresh Bakery,108,winona
870,2023-06-01,Gen Merch Scan Data Sales,116,winona
871,2023-06-01,JW European Cafe,273,winona
872,2023-06-01,Lottery Instant Tickets,387,winona
873,2023-06-01,Lottery ITVM Instant Tickets,315,winona
874,2023-06-01,Lottery Online Sales,477,winona
875,2023-06-01,Manual Fuel Radiant,113,winona
876,2023-06-01,Money Orders Radiant,335,winona
877,2023-06-01,Money Transfers,273,winona
878,2023-06-01,No Scan Merch Radiant,158,winona
879,2023-06-01,Novelty,386,winona
880,2023-06-01,Phone Card Fee,133,winona
881,2023-06-01,Supplies-retail,372,winona
882,2023-07-01,Cigarettes,444,winona
883,2023-07-01,Other Tobacco,495,winona
884,2023-07-01,Beer,181,winona
885,2023-07-01,Wine,51,winona
886,2023-07-01,Packaged Beverages-nonalcoh,370,winona
887,2023-07-01,Candy,493,winona
888,2023-07-01,Fluid Milk Products,471,winona
889,2023-07-01,Other Dairy Deli,436,winona
890,2023-07-01,Pkg Sand Other Products,225,winona
891,2023-07-01,Packaged Ice Cream Novelty,165,winona
892,2023-07-01,Frozen Foods,246,winona
893,2023-07-01,Packaged Bread Comm Bakery,491,winona
894,2023-07-01,Salty Snacks,478,winona
895,2023-07-01,Packaged Sweet Snacks,264,winona
896,2023-07-01,Alternative Snacks,170,winona
897,2023-07-01,Fresh Foods - Perish Groc,92,winona
898,2023-07-01,Edible Grocery,153,winona
899,2023-07-01,Non-edible Grocery,382,winona
900,2023-07-01,Health And Beauty Care,219,winona
901,2023-07-01,General Merchandise,271,winona
902,2023-07-01,Publications,353,winona
903,2023-07-01,Automotive Products,218,winona
904,2023-07-01,Store Services Fee Income,148,winona
905,2023-07-01,Store Services Fee Inc Tax,304,winona
906,2023-07-01,Ice Bags,118,winona
907,2023-07-01,Hot Dispensed Beverages,269,winona
908,2023-07-01,Cold Dispensed Beverages,471,winona
909,2023-07-01,Frozen Dispensed Beverages,339,winona
910,2023-07-01,Car Wash Sls,205,winona
911,2023-07-01,Car Wash Vending Sales,118,winona
912,2023-07-01,Chilled Bev Fee,194,winona
913,2023-07-01,Coupons,99,winona
914,2023-07-01,Cravins To Order,132,winona
915,2023-07-01,CTO Ing Shelf Stable,386,winona
916,2023-07-01,Fe Gift Cards Radiant,349,winona
917,2023-07-01,Floral,102,winona
918,2023-07-01,Fresh Bakery,305,winona
919,2023-07-01,Gen Merch Scan Data Sales,191,winona
920,2023-07-01,JW European Cafe,239,winona
921,2023-07-01,Lottery Instant Tickets,335,winona
922,2023-07-01,Lottery ITVM Instant Tickets,293,winona
923,2023-07-01,Lottery Online Sales,129,winona
924,2023-07-01,Manual Fuel Radiant,139,winona
925,2023-07-01,Money Orders Radiant,62,winona
926,2023-07-01,Money Transfers,348,winona
927,2023-07-01,No Scan Merch Radiant,382,winona
928,2023-07-01,Novelty,434,winona
929,2023-07-01,Phone Card Fee,406,winona
930,2023-07-01,Supplies-retail,107,winona
931,2023-08-01,Cigarettes,233,winona
932,2023-08-01,Other Tobacco,51,winona
933,2023-08-01,Beer,201,winona
934,2023-08-01,Wine,390,winona
935,2023-08-01,Packaged Beverages-nonalcoh,431,winona
936,2023-08-01,Candy,111,winona
937,2023-08-01,Fluid Milk Products,88,winona
938,2023-08-01,Other Dairy Deli,450,winona
939,2023-08-01,Pkg Sand Other Products,123,winona
940,2023-08-01,Packaged Ice Cream Novelty,135,winona
941,2023-08-01,Frozen Foods,166,winona
942,2023-08-01,Packaged Bread Comm Bakery,248,winona
943,2023-08-01,Salty Snacks,158,winona
944,2023-08-01,Packaged Sweet Snacks,316,winona
945,2023-08-01,Alternative Snacks,131,winona
946,2023-08-01,Fresh Foods - Perish Groc,424,winona
947,2023-08-01,Edible Grocery,73,winona
948,2023-08-01,Non-edible Grocery,336,winona
949,2023-08-01,Health And Beauty Care,111,winona
950,2023-08-01,General Merchandise,334,winona
951,2023-08-01,Publications,255,winona
952,2023-08-01,Automotive Products,106,winona
953,2023-08-01,Store Services Fee Income,294,winona
954,2023-08-01,Store Services Fee Inc Tax,257,winona
955,2023-08-01,Ice Bags,113,winona
956,2023-08-01,Hot Dispensed Beverages,86,winona
957,2023-08-01,Cold Dispensed Beverages,278,winona
958,2023-08-01,Frozen Dispensed Beverages,183,winona
959,2023-08-01,Car Wash Sls,265,winona
960,2023-08-01,Car Wash Vending Sales,300,winona
961,2023-08-01,Chilled Bev Fee,211,winona
962,2023-08-01,Coupons,467,winona
963,2023-08-01,Cravins To Order,492,winona
964,2023-08-01,CTO Ing Shelf Stable,312,winona
965,2023-08-01,Fe Gift Cards Radiant,484,winona
966,2023-08-01,Floral,393,winona
967,2023-08-01,Fresh Bakery,421,winona
968,2023-08-01,Gen Merch Scan Data Sales,430,winona
969,2023-08-01,JW European Cafe,94,winona
970,2023-08-01,Lottery Instant Tickets,417,winona
971,2023-08-01,Lottery ITVM Instant Tickets,137,winona
972,2023-08-01,Lottery Online Sales,361,winona
973,2023-08-01,Manual Fuel Radiant,360,winona
974,2023-08-01,Money Orders Radiant,236,winona
975,2023-08-01,Money Transfers,351,winona
976,2023-08-01,No Scan Merch Radiant,304,winona
977,2023-08-01,Novelty,406,winona
978,2023-08-01,Phone Card Fee,158,winona
979,2023-08-01,Supplies-retail,98,winona
980,2023-09-01,Cigarettes,393,winona
981,2023-09-01,Other Tobacco,313,winona
982,2023-09-01,Beer,131,winona
983,2023-09-01,Wine,264,winona
984,2023-09-01,Packaged Beverages-nonalcoh,415,winona
985,2023-09-01,Candy,135,winona
986,2023-09-01,Fluid Milk Products,478,winona
987,2023-09-01,Other Dairy Deli,216,winona
988,2023-09-01,Pkg Sand Other Products,464,winona
989,2023-09-01,Packaged Ice Cream Novelty,342,winona
990,2023-09-01,Frozen Foods,56,winona
991,2023-09-01,Packaged Bread Comm Bakery,211,winona
992,2023-09-01,Salty Snacks,141,winona
993,2023-09-01,Packaged Sweet Snacks,251,winona
994,2023-09-01,Alternative Snacks,78,winona
995,2023-09-01,Fresh Foods - Perish Groc,429,winona
996,2023-09-01,Edible Grocery,286,winona
997,2023-09-01,Non-edible Grocery,496,winona
998,2023-09-01,Health And Beauty Care,467,winona
999,2023-09-01,General Merchandise,306,winona
1000,2023-09-01,Publications,310,winona
1001,2023-09-01,Automotive Products,310,winona
1002,2023-09-01,Store Services Fee Income,176,winona
1003,2023-09-01,Store Services Fee Inc Tax,186,winona
1004,2023-09-01,Ice Bags,187,winona
1005,2023-09-01,Hot Dispensed Beverages,442,winona
1006,2023-09-01,Cold Dispensed Beverages,61,winona
1007,2023-09-01,Frozen Dispensed Beverages,348,winona
1008,2023-09-01,Car Wash Sls,144,winona
1009,2023-09-01,Car Wash Vending Sales,469,winona
1010,2023-09-01,Chilled Bev Fee,50,winona
1011,2023-09-01,Coupons,221,winona
1012,2023-09-01,Cravins To Order,127,winona
1013,2023-09-01,CTO Ing Shelf Stable,150,winona
1014,2023-09-01,Fe Gift Cards Radiant,244,winona
1015,2023-09-01,Floral,449,winona
1016,2023-09-01,Fresh Bakery,210,winona
1017,2023-09-01,Gen Merch Scan Data Sales,365,winona
1018,2023-09-01,JW European Cafe,495,winona
1019,2023-09-01,Lottery Instant Tickets,268,winona
1020,2023-09-01,Lottery ITVM Instant Tickets,263,winona
1021,2023-09-01,Lottery Online Sales,308,winona
1022,2023-09-01,Manual Fuel Radiant,466,winona
1023,2023-09-01,Money Orders Radiant,367,winona
1024,2023-09-01,Money Transfers,336,winona
1025,2023-09-01,No Scan Merch Radiant,158,winona
1026,2023-09-01,Novelty,113,winona
1027,2023-09-01,Phone Card Fee,78,winona
1028,2023-09-01,Supplies-retail,162,winona
1029,2023-10-01,Cigarettes,365,winona
1030,2023-10-01,Other Tobacco,215,winona
1031,2023-10-01,Beer,405,winona
1032,2023-10-01,Wine,187,winona
1033,2023-10-01,Packaged Beverages-nonalcoh,211,winona
1034,2023-10-01,Candy,266,winona
1035,2023-10-01,Fluid Milk Products,483,winona
1036,2023-10-01,Other Dairy Deli,102,winona
1037,2023-10-01,Pkg Sand Other Products,480,winona
1038,2023-10-01,Packaged Ice Cream Novelty,307,winona
1039,2023-10-01,Frozen Foods,142,winona
1040,2023-10-01,Packaged Bread Comm Bakery,69,winona
1041,2023-10-01,Salty Snacks,115,winona
1042,2023-10-01,Packaged Sweet Snacks,182,winona
1043,2023-10-01,Alternative Snacks,154,winona
1044,2023-10-01,Fresh Foods - Perish Groc,436,winona
1045,2023-10-01,Edible Grocery,293,winona
1046,2023-10-01,Non-edible Grocery,359,winona
1047,2023-10-01,Health And Beauty Care,302,winona
1048,2023-10-01,General Merchandise,313,winona
1049,2023-10-01,Publications,321,winona
1050,2023-10-01,Automotive Products,425,winona
1051,2023-10-01,Store Services Fee Income,295,winona
1052,2023-10-01,Store Services Fee Inc Tax,243,winona
1053,2023-10-01,Ice Bags,301,winona
1054,2023-10-01,Hot Dispensed Beverages,498,winona
1055,2023-10-01,Cold Dispensed Beverages,383,winona
1056,2023-10-01,Frozen Dispensed Beverages,334,winona
1057,2023-10-01,Car Wash Sls,180,winona
1058,2023-10-01,Car Wash Vending Sales,185,winona
1059,2023-10-01,Chilled Bev Fee,129,winona
1060,2023-10-01,Coupons,135,winona
1061,2023-10-01,Cravins To Order,432,winona
1062,2023-10-01,CTO Ing Shelf Stable,323,winona
1063,2023-10-01,Fe Gift Cards Radiant,386,winona
1064,2023-10-01,Floral,104,winona
1065,2023-10-01,Fresh Bakery,144,winona
1066,2023-10-01,Gen Merch Scan Data Sales,391,winona
1067,2023-10-01,JW European Cafe,260,winona
1068,2023-10-01,Lottery Instant Tickets,459,winona
1069,2023-10-01,Lottery ITVM Instant Tickets,221,winona
1070,2023-10-01,Lottery Online Sales,362,winona
1071,2023-10-01,Manual Fuel Radiant,273,winona
1072,2023-10-01,Money Orders Radiant,154,winona
1073,2023-10-01,Money Transfers,338,winona
1074,2023-10-01,No Scan Merch Radiant,136,winona
1075,2023-10-01,Novelty,484,winona
1076,2023-10-01,Phone Card Fee,289,winona
1077,2023-10-01,Supplies-retail,229,winona
1078,2023-11-01,Cigarettes,149,winona
1079,2023-11-01,Other Tobacco,320,winona
1080,2023-11-01,Beer,233,winona
1081,2023-11-01,Wine,323,winona
1082,2023-11-01,Packaged Beverages-nonalcoh,172,winona
1083,2023-11-01,Candy,326,winona
1084,2023-11-01,Fluid Milk Products,168,winona
1085,2023-11-01,Other Dairy Deli,93,winona
1086,2023-11-01,Pkg Sand Other Products,382,winona
1087,2023-11-01,Packaged Ice Cream Novelty,80,winona
1088,2023-11-01,Frozen Foods,450,winona
1089,2023-11-01,Packaged Bread Comm Bakery,448,winona
1090,2023-11-01,Salty Snacks,441,winona
1091,2023-11-01,Packaged Sweet Snacks,325,winona
1092,2023-11-01,Alternative Snacks,480,winona
1093,2023-11-01,Fresh Foods - Perish Groc,353,winona
1094,2023-11-01,Edible Grocery,483,winona
1095,2023-11-01,Non-edible Grocery,71,winona
1096,2023-11-01,Health And Beauty Care,173,winona
1097,2023-11-01,General Merchandise,363,winona
1098,2023-11-01,Publications,315,winona
1099,2023-11-01,Automotive Products,283,winona
1100,2023-11-01,Store Services Fee Income,117,winona
1101,2023-11-01,Store Services Fee Inc Tax,495,winona
1102,2023-11-01,Ice Bags,197,winona
1103,2023-11-01,Hot Dispensed Beverages,83,winona
1104,2023-11-01,Cold Dispensed Beverages,203,winona
1105,2023-11-01,Frozen Dispensed Beverages,322,winona
1106,2023-11-01,Car Wash Sls,454,winona
1107,2023-11-01,Car Wash Vending Sales,132,winona
1108,2023-11-01,Chilled Bev Fee,160,winona
1109,2023-11-01,Coupons,424,winona
1110,2023-11-01,Cravins To Order,474,winona
1111,2023-11-01,CTO Ing Shelf Stable,314,winona
1112,2023-11-01,Fe Gift Cards Radiant,366,winona
1113,2023-11-01,Floral,486,winona
1114,2023-11-01,Fresh Bakery,115,winona
1115,2023-11-01,Gen Merch Scan Data Sales,440,winona
1116,2023-11-01,JW European Cafe,214,winona
1117,2023-11-01,Lottery Instant Tickets,158,winona
1118,2023-11-01,Lottery ITVM Instant Tickets,59,winona
1119,2023-11-01,Lottery Online Sales,309,winona
1120,2023-11-01,Manual Fuel Radiant,492,winona
1121,2023-11-01,Money Orders Radiant,115,winona
1122,2023-11-01,Money Transfers,468,winona
1123,2023-11-01,No Scan Merch Radiant,197,winona
1124,2023-11-01,Novelty,277,winona
1125,2023-11-01,Phone Card Fee,312,winona
1126,2023-11-01,Supplies-retail,328,winona
1127,2023-12-01,Cigarettes,206,winona
1128,2023-12-01,Other Tobacco,175,winona
1129,2023-12-01,Beer,83,winona
1130,2023-12-01,Wine,247,winona
1131,2023-12-01,Packaged Beverages-nonalcoh,267,winona
1132,2023-12-01,Candy,218,winona
1133,2023-12-01,Fluid Milk Products,417,winona
1134,2023-12-01,Other Dairy Deli,361,winona
1135,2023-12-01,Pkg Sand Other Products,179,winona
1136,2023-12-01,Packaged Ice Cream Novelty,372,winona
1137,2023-12-01,Frozen Foods,355,winona
1138,2023-12-01,Packaged Bread Comm Bakery,177,winona
1139,2023-12-01,Salty Snacks,212,winona
1140,2023-12-01,Packaged Sweet Snacks,402,winona
1141,2023-12-01,Alternative Snacks,362,winona
1142,2023-12-01,Fresh Foods - Perish Groc,344,winona
1143,2023-12-01,Edible Grocery,151,winona
1144,2023-12-01,Non-edible Grocery,234,winona
1145,2023-12-01,Health And Beauty Care,491,winona
1146,2023-12-01,General Merchandise,338,winona
1147,2023-12-01,Publications,344,winona
1148,2023-12-01,Automotive Products,64,winona
1149,2023-12-01,Store Services Fee Income,313,winona
1150,2023-12-01,Store Services Fee Inc Tax,58,winona
1151,2023-12-01,Ice Bags,330,winona
1152,2023-12-01,Hot Dispensed Beverages,151,winona
1153,2023-12-01,Cold Dispensed Beverages,100,winona
1154,2023-12-01,Frozen Dispensed Beverages,474,winona
1155,2023-12-01,Car Wash Sls,342,winona
1156,2023-12-01,Car Wash Vending Sales,313,winona
1157,2023-12-01,Chilled Bev Fee,236,winona
1158,2023-12-01,Coupons,167,winona
1159,2023-12-01,Cravins To Order,331,winona
1160,2023-12-01,CTO Ing Shelf Stable,410,winona
1161,2023-12-01,Fe Gift Cards Radiant,416,winona
